2.447733207739339832e+03,6.055544921875000000e+03,1.022908878326416016e+01
2.447734596767424136e+03,6.005202636718750000e+03,1.019682025909423828e+01
2.447735985795509350e+03,6.029021484375000000e+03,1.021892452239990234e+01
2.447737374823566370e+03,6.017277832031250000e+03,1.020261192321777344e+01
2.447738763851651584e+03,6.026399902343750000e+03,1.021464729309082031e+01
2.447740152879707694e+03,6.031116699218750000e+03,1.021415805816650391e+01
2.447741541907792907e+03,6.032104980468750000e+03,1.021070671081542969e+01
2.447742930935849017e+03,6.031464355468750000e+03,1.020905113220214844e+01
2.447744319963906037e+03,6.024975585937500000e+03,1.020894813537597656e+01
2.447745708991961692e+03,6.030131835937500000e+03,1.021498966217041016e+01
2.447747098020017347e+03,6.024266601562500000e+03,1.020933628082275391e+01
2.447748487048073457e+03,6.037526367187500000e+03,1.022297573089599609e+01
2.447749876076129567e+03,6.005739257812500000e+03,1.020050430297851562e+01
2.447751265104156573e+03,6.044598144531250000e+03,1.021917629241943359e+01
2.447752654132212683e+03,6.033499511718750000e+03,1.021423435211181641e+01
2.447754043160239689e+03,6.035566406250000000e+03,1.021443939208984375e+01
2.447755432188267150e+03,6.016822753906250000e+03,1.020347404479980469e+01
2.447756821216294611e+03,6.048536132812500000e+03,1.021959018707275391e+01
2.447758210244350721e+03,6.048613281250000000e+03,1.021477127075195312e+01
2.447759599272348623e+03,6.040355468750000000e+03,1.021900272369384766e+01
2.447760988300375629e+03,6.033612304687500000e+03,1.021632480621337891e+01
2.447762377328403545e+03,6.055540527343750000e+03,1.022269916534423828e+01
2.447763766356429642e+03,6.040843750000000000e+03,1.021290493011474609e+01
2.447765155384426635e+03,6.036481933593750000e+03,1.021588611602783203e+01
2.447766544412453641e+03,6.012925292968750000e+03,1.020497989654541016e+01
2.447767933440452452e+03,6.026661132812500000e+03,1.021196556091308594e+01
2.447769322468450355e+03,6.045425781250000000e+03,1.021419334411621094e+01
2.447770711496448257e+03,6.038958496093750000e+03,1.021846008300781250e+01
2.447772100524446159e+03,6.031369628906250000e+03,1.021381855010986328e+01
2.447773489552444062e+03,6.045932128906250000e+03,1.021534347534179688e+01
2.447774878580442873e+03,6.030798339843750000e+03,1.020522499084472656e+01
2.447776267608411217e+03,6.038042968750000000e+03,1.020997428894042969e+01
2.447777656636408665e+03,6.036393066406250000e+03,1.022127342224121094e+01
2.447779045664377463e+03,6.009124023437500000e+03,1.019739723205566406e+01
2.447780434692346262e+03,6.023557128906250000e+03,1.020852947235107422e+01
2.447781823720343709e+03,6.030545898437500000e+03,1.020787334442138672e+01
2.447783212748312508e+03,6.027730957031250000e+03,1.020851898193359375e+01
2.447784601776281761e+03,6.017257812500000000e+03,1.020202159881591797e+01
2.447785990804222365e+03,6.030507324218750000e+03,1.021331024169921875e+01
2.447787379832191164e+03,6.038633300781250000e+03,1.021815681457519531e+01
2.447788768860159962e+03,6.033838867187500000e+03,1.021755409240722656e+01
2.447790157888099657e+03,6.046548828125000000e+03,1.021762657165527344e+01
2.447791546916039351e+03,6.027499023437500000e+03,1.021358776092529297e+01
2.447792935944009059e+03,6.032149414062500000e+03,1.021445178985595703e+01
2.447794324971947844e+03,6.029085937500000000e+03,1.021201133728027344e+01
2.447795713999886630e+03,6.026660644531250000e+03,1.020904064178466797e+01
2.447797103027826324e+03,6.039343750000000000e+03,1.021448898315429688e+01
2.447798492055737825e+03,6.004729003906250000e+03,1.020193767547607422e+01
2.447799881083677519e+03,6.028179687500000000e+03,1.021309757232666016e+01
2.447801270111588110e+03,6.031640136718750000e+03,1.020961284637451172e+01
2.447802659139527805e+03,6.050128906250000000e+03,1.022997570037841797e+01
2.447804048167438395e+03,6.013681152343750000e+03,1.020595645904541016e+01
2.447805437195349896e+03,6.048213378906250000e+03,1.021980190277099609e+01
2.447806826223260032e+03,6.033529785156250000e+03,1.021926212310791016e+01
2.447808215251170623e+03,6.029656738281250000e+03,1.021247291564941406e+01
2.447809604279081213e+03,6.036439453125000000e+03,1.021874523162841797e+01
2.447810993306962246e+03,6.042199218750000000e+03,1.022272777557373047e+01
2.447812382334872837e+03,6.031525390625000000e+03,1.021464157104492188e+01
2.447813771362754323e+03,6.016249023437500000e+03,1.020985698699951172e+01
2.447815160390664914e+03,6.031356445312500000e+03,1.021523475646972656e+01
2.447816549418547311e+03,6.050041015625000000e+03,1.022625255584716797e+01
2.447817938446428798e+03,6.027205078125000000e+03,1.021954822540283203e+01
2.447819327474310285e+03,6.030621093750000000e+03,1.021113967895507812e+01
2.447820716502162668e+03,6.028041015625000000e+03,1.020836353302001953e+01
2.447822105530044155e+03,6.032312500000000000e+03,1.021327114105224609e+01
2.447823494557926551e+03,6.035218750000000000e+03,1.021234035491943359e+01
